510.5	134.5	11.96	11.96	0	1.118	1.118	0	0.09348	0.82902
474.5	135.5	5.4829	5.4829	0	12.894	12.894	0	2.3517	-0.40328
451.9	137.7	14.007	14.007	0	0.77195	0.77195	0	0.055111	0.89554
562.5	138.69	20.935	20.935	0	0.1852	0.1852	0	0.0088466	0.98246
663.46	138.54	6.2984	6.2984	0	0.058973	0.058973	0	0.0093631	0.98145
857.5	136.5	12.54	12.54	0	11.511	11.511	0	0.91794	0.042787
411.52	142.41	18.555	18.555	0	1.0157	1.0157	0	0.05474	0.8962
470.75	139.5	5.4829	5.4829	0	8.5333	8.5333	0	1.5563	-0.21763
796	139	14.509	14.509	0	0.31623	0.31623	0	0.021796	0.95734
373.55	141.69	16.818	16.818	0	0.4574	0.4574	0	0.027196	0.94705
823.5	140	23.524	23.524	0	3.2016	3.2016	0	0.1361	0.76041
779.09	142.62	17.294	17.294	0	0.39244	0.39244	0	0.022692	0.95562
619.5	141.5	11.476	11.476	0	12.007	12.007	0	1.0463	-0.022626
743.33	142.33	9.6681	9.6681	0	1.2062	1.2062	0	0.12476	0.77816
471.33	147.92	8.4351	8.4351	0	0.10626	0.10626	0	0.012597	0.97512
496.14	144.95	14.035	14.035	0	0.065538	0.065538	0	0.0046695	0.9907
516	145.5	12.298	12.298	0	1.1338	1.1338	0	0.09219	0.83118
665.5	144.5	6.2984	6.2984	0	6.3246	6.3246	0	1.0042	-0.0020718
310.12	147.96	11.358	11.358	0	0.24327	0.24327	0	0.021419	0.95806
462.1	147.3	5.8052	5.8052	0	9.3047	9.3047	0	1.6028	-0.23161
735.5	148	9.6681	9.6681	0	1.2717	1.2717	0	0.13154	0.7675
620.44	152.94	11.476	11.476	0	0.53646	0.53646	0	0.046747	0.91068
858.5	149	8.6547	8.6547	0	1.118	1.118	0	0.12918	0.77119
329.03	152.26	15.013	15.013	0	0.3561	0.3561	0	0.02372	0.95366
427.7	151.5	18.555	18.555	0	0.50729	0.50729	0	0.02734	0.94678
299.5	152	11.358	11.358	0	0.80623	0.80623	0	0.070985	0.86744
461	153	5.8052	5.8052	0	11.515	11.515	0	1.9836	-0.32966
795.5	153.5	14.509	14.509	0	14.206	14.206	0	0.97912	0.010552
852.79	155.5	8.6547	8.6547	0	0.2857	0.2857	0	0.033011	0.93609
929.62	155.38	35.63	35.63	0	0.99058	0.99058	0	0.027801	0.9459
486.1	155.9	11.061	11.061	0	2.9275	2.9275	0	0.26467	0.58145
583.26	158.16	25.258	25.258	0	0.32531	0.32531	0	0.01288	0.97457
707.79	157.07	5.1908	5.1908	0	1.2651	1.2651	0	0.24372	0.60807
467	156.5	6.9462	6.9462	0	9.552	9.552	0	1.3751	-0.15794
342.83	158.17	13.408	13.408	0	13.234	13.234	0	0.98702	0.0065338
373	158.5	15.28	15.28	0	0.3333	0.3333	0	0.021813	0.95731
703.5	160	5.1908	5.1908	0	6.4547	6.4547	0	1.2435	-0.10853
837.41	165.41	18.293	18.293	0	0.14789	0.14789	0	0.0080843	0.98396
386.67	165.33	15.28	15.28	0	0.47136	0.47136	0	0.030848	0.94015
488.25	166.75	11.061	11.061	0	0.52733	0.52733	0	0.047675	0.90899
676.5	166	14.95	14.95	0	0.35416	0.35416	0	0.02369	0.95372
353.83	165.83	13.35	13.35	0	0.37266	0.37266	0	0.027916	0.94569
537.5	166.5	18.924	18.924	0	1.118	1.118	0	0.059079	0.88843
720.66	168.66	17.319	17.319	0	0.12245	0.12245	0	0.0070705	0.98596
445.5	172.5	14.439	14.439	0	11.705	11.705	0	0.81064	0.10458
652.56	174.26	10.7	10.7	0	0.81495	0.81495	0	0.076161	0.85846
739.95	181.89	8.5451	8.5451	0	3.5002	3.5002	0	0.40962	0.41882
879.17	173.17	14.473	14.473	0	0.37266	0.37266	0	0.025749	0.94979
252	174	22.612	22.612	0	16.985	16.985	0	0.75116	0.1421
346.65	177.09	8.4335	8.4335	0	0.21403	0.21403	0	0.025379	0.9505
402.25	174.5	14.464	14.464	0	0.44881	0.44881	0	0.03103	0.93981
519.17	173.83	15.718	15.718	0	0.37266	0.37266	0	0.023709	0.95368
630.5	174.5	11.597	11.597	0	0.41664	0.41664	0	0.035925	0.93064
416.67	175.67	8.3599	8.3599	0	0.95921	0.95921	0	0.11474	0.79414
566.59	177.14	16.755	16.755	0	0.37479	0.37479	0	0.022369	0.95624
642	176	10.7	10.7	0	0.91958	0.91958	0	0.085939	0.84172
291.33	177.67	12.256	12.256	0	0.32423	0.32423	0	0.026454	0.94846
